tournament_name,match_name,stage_name,group_name,group_stage,knockout_stage,match_date,city_name,country_name,home_team_name,away_team_name,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,result,home_team_win,away_team_win,draw,winning_team,losing_team,year
1930 FIFA World Cup,France v Mexico,group stage,Group 1,1,0,7/13/1930,Montevideo,Uruguay,France,Mexico,4–1,4,1,3,-3,home team win,1,0,0,France,Mexico,1930
1930 FIFA World Cup,United States v Belgium,group stage,Group 4,1,0,7/13/1930,Montevideo,Uruguay,United States,Belgium,3–0,3,0,3,-3,home team win,1,0,0,United States,Belgium,1930
1930 FIFA World Cup,Yugoslavia v Brazil,group stage,Group 2,1,0,7/14/1930,Montevideo,Uruguay,Yugoslavia,Brazil,2–1,2,1,1,-1,home team win,1,0,0,Yugoslavia,Brazil,1930
1930 FIFA World Cup,Romania v Peru,group stage,Group 3,1,0,7/14/1930,Montevideo,Uruguay,Romania,Peru,3–1,3,1,2,-2,home team win,1,0,0,Romania,Peru,1930
1930 FIFA World Cup,Argentina v France,group stage,Group 1,1,0,7/15/1930,Montevideo,Uruguay,Argentina,France,1–0,1,0,1,-1,home team win,1,0,0,Argentina,France,1930
1930 FIFA World Cup,Chile v Mexico,group stage,Group 1,1,0,7/16/1930,Montevideo,Uruguay,Chile,Mexico,3–0,3,0,3,-3,home team win,1,0,0,Chile,Mexico,1930
1930 FIFA World Cup,Yugoslavia v Bolivia,group stage,Group 2,1,0,7/17/1930,Montevideo,Uruguay,Yugoslavia,Bolivia,4–0,4,0,4,-4,home team win,1,0,0,Yugoslavia,Bolivia,1930
1930 FIFA World Cup,United States v Paraguay,group stage,Group 4,1,0,7/17/1930,Montevideo,Uruguay,United States,Paraguay,3–0,3,0,3,-3,home team win,1,0,0,United States,Paraguay,1930
1930 FIFA World Cup,Uruguay v Peru,group stage,Group 3,1,0,7/18/1930,Montevideo,Uruguay,Uruguay,Peru,1–0,1,0,1,-1,home team win,1,0,0,Uruguay,Peru,1930
1930 FIFA World Cup,Chile v France,group stage,Group 1,1,0,7/19/1930,Montevideo,Uruguay,Chile,France,1–0,1,0,1,-1,home team win,1,0,0,Chile,France,1930
1930 FIFA World Cup,Argentina v Mexico,group stage,Group 1,1,0,7/19/1930,Montevideo,Uruguay,Argentina,Mexico,6–3,6,3,3,-3,home team win,1,0,0,Argentina,Mexico,1930
1930 FIFA World Cup,Brazil v Bolivia,group stage,Group 2,1,0,7/20/1930,Montevideo,Uruguay,Brazil,Bolivia,4–0,4,0,4,-4,home team win,1,0,0,Brazil,Bolivia,1930
1930 FIFA World Cup,Paraguay v Belgium,group stage,Group 4,1,0,7/20/1930,Montevideo,Uruguay,Paraguay,Belgium,1–0,1,0,1,-1,home team win,1,0,0,Paraguay,Belgium,1930
1930 FIFA World Cup,Uruguay v Romania,group stage,Group 3,1,0,7/21/1930,Montevideo,Uruguay,Uruguay,Romania,4–0,4,0,4,-4,home team win,1,0,0,Uruguay,Romania,1930
1930 FIFA World Cup,Argentina v Chile,group stage,Group 1,1,0,7/22/1930,Montevideo,Uruguay,Argentina,Chile,3–1,3,1,2,-2,home team win,1,0,0,Argentina,Chile,1930
1930 FIFA World Cup,Argentina v United States,semi-finals,not applicable,0,1,7/26/1930,Montevideo,Uruguay,Argentina,United States,6–1,6,1,5,-5,home team win,1,0,0,Argentina,United States,1930
1930 FIFA World Cup,Uruguay v Yugoslavia,semi-finals,not applicable,0,1,7/27/1930,Montevideo,Uruguay,Uruguay,Yugoslavia,6–1,6,1,5,-5,home team win,1,0,0,Uruguay,Yugoslavia,1930
1930 FIFA World Cup,Uruguay v Argentina,final,not applicable,0,1,7/30/1930,Montevideo,Uruguay,Uruguay,Argentina,4–2,4,2,2,-2,home team win,1,0,0,Uruguay,Argentina,1930
1934 FIFA World Cup,Austria v France,round of 16,not applicable,0,1,5/27/1934,Turin,Italy,Austria,France,3–2,3,2,1,-1,home team win,1,0,0,Austria,France,1934
1934 FIFA World Cup,Czechoslovakia v Romania,round of 16,not applicable,0,1,5/27/1934,Trieste,Italy,Czechoslovakia,Romania,2–1,2,1,1,-1,home team win,1,0,0,Czechoslovakia,Romania,1934
1934 FIFA World Cup,Germany v Belgium,round of 16,not applicable,0,1,5/27/1934,Florence,Italy,Germany,Belgium,5–2,5,2,3,-3,home team win,1,0,0,Germany,Belgium,1934
1934 FIFA World Cup,Hungary v Egypt,round of 16,not applicable,0,1,5/27/1934,Naples,Italy,Hungary,Egypt,4–2,4,2,2,-2,home team win,1,0,0,Hungary,Egypt,1934
1934 FIFA World Cup,Italy v United States,round of 16,not applicable,0,1,5/27/1934,Rome,Italy,Italy,United States,7–1,7,1,6,-6,home team win,1,0,0,Italy,United States,1934
1934 FIFA World Cup,Spain v Brazil,round of 16,not applicable,0,1,5/27/1934,Genoa,Italy,Spain,Brazil,3–1,3,1,2,-2,home team win,1,0,0,Spain,Brazil,1934
1934 FIFA World Cup,Sweden v Argentina,round of 16,not applicable,0,1,5/27/1934,Bologna,Italy,Sweden,Argentina,3–2,3,2,1,-1,home team win,1,0,0,Sweden,Argentina,1934
1934 FIFA World Cup,Switzerland v Netherlands,round of 16,not applicable,0,1,5/27/1934,Milan,Italy,Switzerland,Netherlands,3–2,3,2,1,-1,home team win,1,0,0,Switzerland,Netherlands,1934
1934 FIFA World Cup,Austria v Hungary,quarter-finals,not applicable,0,1,5/31/1934,Bologna,Italy,Austria,Hungary,2–1,2,1,1,-1,home team win,1,0,0,Austria,Hungary,1934
1934 FIFA World Cup,Czechoslovakia v Switzerland,quarter-finals,not applicable,0,1,5/31/1934,Turin,Italy,Czechoslovakia,Switzerland,3–2,3,2,1,-1,home team win,1,0,0,Czechoslovakia,Switzerland,1934
1934 FIFA World Cup,Germany v Sweden,quarter-finals,not applicable,0,1,5/31/1934,Milan,Italy,Germany,Sweden,2–1,2,1,1,-1,home team win,1,0,0,Germany,Sweden,1934
1934 FIFA World Cup,Italy v Spain,quarter-finals,not applicable,0,1,5/31/1934,Florence,Italy,Italy,Spain,1–1,1,1,0,0,draw,0,0,1,Spain,Italy,1934
1934 FIFA World Cup,Italy v Spain,quarter-finals,not applicable,0,1,6/1/1934,Florence,Italy,Italy,Spain,1–0,1,0,1,-1,home team win,1,0,0,Italy,Spain,1934
1934 FIFA World Cup,Czechoslovakia v Germany,semi-finals,not applicable,0,1,6/3/1934,Rome,Italy,Czechoslovakia,Germany,3–1,3,1,2,-2,home team win,1,0,0,Czechoslovakia,Germany,1934
1934 FIFA World Cup,Italy v Austria,semi-finals,not applicable,0,1,6/3/1934,Milan,Italy,Italy,Austria,1–0,1,0,1,-1,home team win,1,0,0,Italy,Austria,1934
1934 FIFA World Cup,Germany v Austria,third-place match,not applicable,0,1,6/7/1934,Naples,Italy,Germany,Austria,3–2,3,2,1,-1,home team win,1,0,0,Germany,Austria,1934
1934 FIFA World Cup,Italy v Czechoslovakia,final,not applicable,0,1,6/10/1934,Rome,Italy,Italy,Czechoslovakia,2–1,2,1,1,-1,home team win,1,0,0,Italy,Czechoslovakia,1934
1938 FIFA World Cup,Switzerland v Germany,round of 16,not applicable,0,1,6/4/1938,Paris,France,Switzerland,Germany,1–1,1,1,0,0,draw,0,0,1,Germany,Switzerland,1938
1938 FIFA World Cup,Cuba v Romania,round of 16,not applicable,0,1,6/5/1938,Toulouse,France,Cuba,Romania,3–3,3,3,0,0,draw,0,0,1,Romania,Cuba,1938
1938 FIFA World Cup,France v Belgium,round of 16,not applicable,0,1,6/5/1938,Paris,France,France,Belgium,3–1,3,1,2,-2,home team win,1,0,0,France,Belgium,1938
1938 FIFA World Cup,Hungary v Dutch East Indies,round of 16,not applicable,0,1,6/5/1938,Reims,France,Hungary,Dutch East Indies,6–0,6,0,6,-6,home team win,1,0,0,Hungary,Dutch East Indies,1938
1938 FIFA World Cup,Italy v Norway,round of 16,not applicable,0,1,6/5/1938,Marseille,France,Italy,Norway,2–1,2,1,1,-1,home team win,1,0,0,Italy,Norway,1938
1938 FIFA World Cup,Brazil v Poland,round of 16,not applicable,0,1,6/5/1938,Strasbourg,France,Brazil,Poland,6–5,6,5,1,-1,home team win,1,0,0,Brazil,Poland,1938
1938 FIFA World Cup,Czechoslovakia v Netherlands,round of 16,not applicable,0,1,6/5/1938,Le Havre,France,Czechoslovakia,Netherlands,3–0,3,0,3,-3,home team win,1,0,0,Czechoslovakia,Netherlands,1938
1938 FIFA World Cup,Cuba v Romania,round of 16,not applicable,0,1,6/9/1938,Toulouse,France,Cuba,Romania,2–1,2,1,1,-1,home team win,1,0,0,Cuba,Romania,1938
1938 FIFA World Cup,Switzerland v Germany,round of 16,not applicable,0,1,6/9/1938,Paris,France,Switzerland,Germany,4–2,4,2,2,-2,home team win,1,0,0,Switzerland,Germany,1938
1938 FIFA World Cup,Brazil v Czechoslovakia,quarter-finals,not applicable,0,1,6/12/1938,Bordeaux,France,Brazil,Czechoslovakia,1–1,1,1,0,0,draw,0,0,1,Czechoslovakia,Brazil,1938
1938 FIFA World Cup,Hungary v Switzerland,quarter-finals,not applicable,0,1,6/12/1938,Lille,France,Hungary,Switzerland,2–0,2,0,2,-2,home team win,1,0,0,Hungary,Switzerland,1938
1938 FIFA World Cup,Italy v France,quarter-finals,not applicable,0,1,6/12/1938,Paris,France,Italy,France,3–1,3,1,2,-2,home team win,1,0,0,Italy,France,1938
1938 FIFA World Cup,Sweden v Cuba,quarter-finals,not applicable,0,1,6/12/1938,Antibes,France,Sweden,Cuba,8–0,8,0,8,-8,home team win,1,0,0,Sweden,Cuba,1938
1938 FIFA World Cup,Brazil v Czechoslovakia,quarter-finals,not applicable,0,1,6/14/1938,Bordeaux,France,Brazil,Czechoslovakia,2–1,2,1,1,-1,home team win,1,0,0,Brazil,Czechoslovakia,1938
1938 FIFA World Cup,Hungary v Sweden,semi-finals,not applicable,0,1,6/16/1938,Paris,France,Hungary,Sweden,5–1,5,1,4,-4,home team win,1,0,0,Hungary,Sweden,1938
1938 FIFA World Cup,Italy v Brazil,semi-finals,not applicable,0,1,6/16/1938,Marseille,France,Italy,Brazil,2–1,2,1,1,-1,home team win,1,0,0,Italy,Brazil,1938
1938 FIFA World Cup,Brazil v Sweden,third-place match,not applicable,0,1,6/19/1938,Bordeaux,France,Brazil,Sweden,4–2,4,2,2,-2,home team win,1,0,0,Brazil,Sweden,1938
1938 FIFA World Cup,Italy v Hungary,final,not applicable,0,1,6/19/1938,Paris,France,Italy,Hungary,4–2,4,2,2,-2,home team win,1,0,0,Italy,Hungary,1938
1950 FIFA World Cup,Brazil v Mexico,group stage,Group 1,1,0,6/24/1950,Rio de Janeiro,Brazil,Brazil,Mexico,4–0,4,0,4,-4,home team win,1,0,0,Brazil,Mexico,1950
1950 FIFA World Cup,Yugoslavia v Switzerland,group stage,Group 1,1,0,6/25/1950,Belo Horizonte,Brazil,Yugoslavia,Switzerland,3–0,3,0,3,-3,home team win,1,0,0,Yugoslavia,Switzerland,1950
1950 FIFA World Cup,England v Chile,group stage,Group 2,1,0,6/25/1950,Rio de Janeiro,Brazil,England,Chile,2–0,2,0,2,-2,home team win,1,0,0,England,Chile,1950
1950 FIFA World Cup,Spain v United States,group stage,Group 2,1,0,6/25/1950,Curitiba,Brazil,Spain,United States,3–1,3,1,2,-2,home team win,1,0,0,Spain,United States,1950
1950 FIFA World Cup,Sweden v Italy,group stage,Group 3,1,0,6/25/1950,São Paulo,Brazil,Sweden,Italy,3–2,3,2,1,-1,home team win,1,0,0,Sweden,Italy,1950
1950 FIFA World Cup,Brazil v Switzerland,group stage,Group 1,1,0,6/28/1950,São Paulo,Brazil,Brazil,Switzerland,2–2,2,2,0,0,draw,0,0,1,Switzerland,Brazil,1950
1950 FIFA World Cup,Yugoslavia v Mexico,group stage,Group 1,1,0,6/28/1950,Porto Alegre,Brazil,Yugoslavia,Mexico,4–1,4,1,3,-3,home team win,1,0,0,Yugoslavia,Mexico,1950
1950 FIFA World Cup,Spain v Chile,group stage,Group 2,1,0,6/29/1950,Rio de Janeiro,Brazil,Spain,Chile,2–0,2,0,2,-2,home team win,1,0,0,Spain,Chile,1950
1950 FIFA World Cup,United States v England,group stage,Group 2,1,0,6/29/1950,Belo Horizonte,Brazil,United States,England,1–0,1,0,1,-1,home team win,1,0,0,United States,England,1950
1950 FIFA World Cup,Sweden v Paraguay,group stage,Group 3,1,0,6/29/1950,Curitiba,Brazil,Sweden,Paraguay,2–2,2,2,0,0,draw,0,0,1,Paraguay,Sweden,1950
1950 FIFA World Cup,Brazil v Yugoslavia,group stage,Group 1,1,0,7/1/1950,Rio de Janeiro,Brazil,Brazil,Yugoslavia,2–0,2,0,2,-2,home team win,1,0,0,Brazil,Yugoslavia,1950
1950 FIFA World Cup,Chile v United States,group stage,Group 2,1,0,7/2/1950,Recife,Brazil,Chile,United States,5–2,5,2,3,-3,home team win,1,0,0,Chile,United States,1950
1950 FIFA World Cup,Spain v England,group stage,Group 2,1,0,7/2/1950,Rio de Janeiro,Brazil,Spain,England,1–0,1,0,1,-1,home team win,1,0,0,Spain,England,1950
1950 FIFA World Cup,Italy v Paraguay,group stage,Group 3,1,0,7/2/1950,São Paulo,Brazil,Italy,Paraguay,2–0,2,0,2,-2,home team win,1,0,0,Italy,Paraguay,1950
1950 FIFA World Cup,Uruguay v Bolivia,group stage,Group 4,1,0,7/2/1950,Belo Horizonte,Brazil,Uruguay,Bolivia,8–0,8,0,8,-8,home team win,1,0,0,Uruguay,Bolivia,1950
1950 FIFA World Cup,Switzerland v Mexico,group stage,Group 1,1,0,7/2/1950,Porto Alegre,Brazil,Switzerland,Mexico,2–1,2,1,1,-1,home team win,1,0,0,Switzerland,Mexico,1950
1950 FIFA World Cup,Brazil v Sweden,final round,not applicable,1,0,7/9/1950,Rio de Janeiro,Brazil,Brazil,Sweden,7–1,7,1,6,-6,home team win,1,0,0,Brazil,Sweden,1950
1950 FIFA World Cup,Uruguay v Spain,final round,not applicable,1,0,7/9/1950,São Paulo,Brazil,Uruguay,Spain,2–2,2,2,0,0,draw,0,0,1,Spain,Uruguay,1950
1950 FIFA World Cup,Brazil v Spain,final round,not applicable,1,0,7/13/1950,Rio de Janeiro,Brazil,Brazil,Spain,6–1,6,1,5,-5,home team win,1,0,0,Brazil,Spain,1950
1950 FIFA World Cup,Uruguay v Sweden,final round,not applicable,1,0,7/13/1950,São Paulo,Brazil,Uruguay,Sweden,3–2,3,2,1,-1,home team win,1,0,0,Uruguay,Sweden,1950
1950 FIFA World Cup,Sweden v Spain,final round,not applicable,1,0,7/16/1950,São Paulo,Brazil,Sweden,Spain,3–1,3,1,2,-2,home team win,1,0,0,Sweden,Spain,1950
1950 FIFA World Cup,Uruguay v Brazil,final round,not applicable,1,0,7/16/1950,Rio de Janeiro,Brazil,Uruguay,Brazil,2–1,2,1,1,-1,home team win,1,0,0,Uruguay,Brazil,1950
1954 FIFA World Cup,Brazil v Mexico,group stage,Group 1,1,0,6/16/1954,Geneva,Switzerland,Brazil,Mexico,5–0,5,0,5,-5,home team win,1,0,0,Brazil,Mexico,1954
1954 FIFA World Cup,Yugoslavia v France,group stage,Group 1,1,0,6/16/1954,Lausanne,Switzerland,Yugoslavia,France,1–0,1,0,1,-1,home team win,1,0,0,Yugoslavia,France,1954
1954 FIFA World Cup,Austria v Scotland,group stage,Group 3,1,0,6/16/1954,Zürich,Switzerland,Austria,Scotland,1–0,1,0,1,-1,home team win,1,0,0,Austria,Scotland,1954
1954 FIFA World Cup,Uruguay v Czechoslovakia,group stage,Group 3,1,0,6/16/1954,Bern,Switzerland,Uruguay,Czechoslovakia,2–0,2,0,2,-2,home team win,1,0,0,Uruguay,Czechoslovakia,1954
1954 FIFA World Cup,Switzerland v Italy,group stage,Group 4,1,0,6/17/1954,Lausanne,Switzerland,Switzerland,Italy,2–1,2,1,1,-1,home team win,1,0,0,Switzerland,Italy,1954
1954 FIFA World Cup,Hungary v South Korea,group stage,Group 2,1,0,6/17/1954,Zürich,Switzerland,Hungary,South Korea,9–0,9,0,9,-9,home team win,1,0,0,Hungary,South Korea,1954
1954 FIFA World Cup,West Germany v Turkey,group stage,Group 2,1,0,6/17/1954,Bern,Switzerland,West Germany,Turkey,4–1,4,1,3,-3,home team win,1,0,0,West Germany,Turkey,1954
1954 FIFA World Cup,England v Belgium,group stage,Group 4,1,0,6/17/1954,Basel,Switzerland,England,Belgium,4–4,4,4,0,0,draw,0,0,1,Belgium,England,1954
1954 FIFA World Cup,Uruguay v Scotland,group stage,Group 3,1,0,6/19/1954,Basel,Switzerland,Uruguay,Scotland,7–0,7,0,7,-7,home team win,1,0,0,Uruguay,Scotland,1954
1954 FIFA World Cup,Brazil v Yugoslavia,group stage,Group 1,1,0,6/19/1954,Lausanne,Switzerland,Brazil,Yugoslavia,1–1,1,1,0,0,draw,0,0,1,Yugoslavia,Brazil,1954
1954 FIFA World Cup,Austria v Czechoslovakia,group stage,Group 3,1,0,6/19/1954,Zürich,Switzerland,Austria,Czechoslovakia,5–0,5,0,5,-5,home team win,1,0,0,Austria,Czechoslovakia,1954
1954 FIFA World Cup,France v Mexico,group stage,Group 1,1,0,6/19/1954,Geneva,Switzerland,France,Mexico,3–2,3,2,1,-1,home team win,1,0,0,France,Mexico,1954
1954 FIFA World Cup,Hungary v West Germany,group stage,Group 2,1,0,6/20/1954,Basel,Switzerland,Hungary,West Germany,8–3,8,3,5,-5,home team win,1,0,0,Hungary,West Germany,1954
1954 FIFA World Cup,Turkey v South Korea,group stage,Group 2,1,0,6/20/1954,Geneva,Switzerland,Turkey,South Korea,7–0,7,0,7,-7,home team win,1,0,0,Turkey,South Korea,1954
1954 FIFA World Cup,Italy v Belgium,group stage,Group 4,1,0,6/20/1954,Lugano,Switzerland,Italy,Belgium,4–1,4,1,3,-3,home team win,1,0,0,Italy,Belgium,1954
1954 FIFA World Cup,England v Switzerland,group stage,Group 4,1,0,6/20/1954,Bern,Switzerland,England,Switzerland,2–0,2,0,2,-2,home team win,1,0,0,England,Switzerland,1954
1954 FIFA World Cup,West Germany v Turkey,group stage,Group 2,1,0,6/23/1954,Zürich,Switzerland,West Germany,Turkey,7–2,7,2,5,-5,home team win,1,0,0,West Germany,Turkey,1954
